datetime,user,passRaw,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_18-14,llaplace,1,sub-3000020_arrow-alert-v1-1_psychopy_s1_r1_e1,3000020,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000020_arrow-alert-v1-2_psychopy_s2_r1_e1,3000020,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000020_arrow-alert-v1-2_psychopy_s3_r1_e1,3000020,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_audacity_s1_r1_e1,3000021,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_audacity_s2_r1_e1,3000021,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_digi_s1_r1_e1,3000021,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_digi_s2_r1_e1,3000021,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_eeg_s1_r1_e1,3000021,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_eeg_s2_r1_e1,3000021,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_zoom_s1_r1_e1,3000021,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_all_zoom_s2_r1_e1,3000021,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_arrow-alert-v1-1_psychopy_s1_r1_e1,3000021,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000021_arrow-alert-v1-2_psychopy_s2_r1_e1,3000021,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_audacity_s1_r1_e1,3000022,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_audacity_s2_r1_e1,3000022,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_audacity_s3_r1_e1,3000022,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_digi_s1_r1_e1,3000022,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_digi_s2_r1_e1,3000022,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_digi_s3_r1_e1,3000022,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_eeg_s1_r1_e1,3000022,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_eeg_s2_r1_e1,3000022,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_eeg_s3_r1_e1,3000022,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_zoom_s1_r1_e1,3000022,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_zoom_s2_r1_e1,3000022,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_all_zoom_s3_r1_e1,3000022,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_arrow-alert-v1-2_psychopy_s1_r1_e1,3000022,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_arrow-alert-v1-2_psychopy_s2_r1_e1,3000022,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000022_arrow-alert-v1-2_psychopy_s3_r1_e1,3000022,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_audacity_s1_r1_e1,3000023,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_audacity_s2_r1_e1,3000023,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_digi_s1_r1_e1,3000023,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_digi_s2_r1_e1,3000023,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_eeg_s1_r1_e1,3000023,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_eeg_s2_r1_e1,3000023,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_zoom_s1_r1_e1,3000023,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_all_zoom_s2_r1_e1,3000023,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_arrow-alert-v1-2_psychopy_s1_r1_e1,3000023,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000023_arrow-alert-v1-2_psychopy_s2_r1_e1,3000023,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_audacity_s1_r1_e1,3000026,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_audacity_s2_r1_e1,3000026,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_audacity_s3_r1_e1,3000026,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_digi_s1_r1_e1,3000026,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_digi_s2_r1_e1,3000026,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_digi_s3_r1_e1,3000026,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_eeg_s1_r1_e1,3000026,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_eeg_s2_r1_e1,3000026,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_eeg_s3_r1_e1,3000026,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_zoom_s1_r1_e1,3000026,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_zoom_s2_r1_e1,3000026,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_all_zoom_s3_r1_e1,3000026,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_arrow-alert-v1-2_psychopy_s1_r1_e1,3000026,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_arrow-alert-v1-2_psychopy_s2_r1_e1,3000026,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000026_arrow-alert-v1-2_psychopy_s3_r1_e1,3000026,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_audacity_s1_r1_e1,3000028,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_audacity_s2_r1_e1,3000028,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_audacity_s3_r1_e1,3000028,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_digi_s1_r1_e1,3000028,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_digi_s2_r1_e1,3000028,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_digi_s3_r1_e1,3000028,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_eeg_s1_r1_e1,3000028,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_eeg_s2_r1_e1,3000028,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_eeg_s3_r1_e1,3000028,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_zoom_s1_r1_e1,3000028,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_zoom_s2_r1_e1,3000028,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_all_zoom_s3_r1_e1,3000028,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_arrow-alert-v1-2_psychopy_s1_r1_e1,3000028,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_arrow-alert-v1-2_psychopy_s2_r1_e1,3000028,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000028_arrow-alert-v1-2_psychopy_s3_r1_e1,3000028,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_audacity_s1_r1_e1,3000030,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_audacity_s2_r1_e1,3000030,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_audacity_s3_r1_e1,3000030,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_digi_s1_r1_e1,3000030,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_digi_s2_r1_e1,3000030,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_digi_s3_r1_e1,3000030,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_eeg_s1_r1_e1,3000030,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_eeg_s2_r1_e1,3000030,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_eeg_s3_r1_e1,3000030,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_zoom_s1_r1_e1,3000030,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_zoom_s2_r1_e1,3000030,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_all_zoom_s3_r1_e1,3000030,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_arrow-alert-v1-2_psychopy_s1_r1_e1,3000030,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_arrow-alert-v1-2_psychopy_s2_r1_e1,3000030,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000030_arrow-alert-v1-2_psychopy_s3_r1_e1,3000030,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_audacity_s1_r1_e1,3000031,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_audacity_s2_r1_e1,3000031,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_audacity_s3_r1_e1,3000031,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_digi_s1_r1_e1,3000031,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_digi_s2_r1_e1,3000031,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_digi_s3_r1_e1,3000031,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_eeg_s1_r1_e1,3000031,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_eeg_s2_r1_e1,3000031,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_eeg_s3_r1_e1,3000031,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_zoom_s1_r1_e1,3000031,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_zoom_s2_r1_e1,3000031,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_all_zoom_s3_r1_e1,3000031,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_arrow-alert-v1-2_psychopy_s1_r1_e1,3000031,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_arrow-alert-v1-2_psychopy_s2_r1_e1,3000031,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000031_arrow-alert-v1-2_psychopy_s3_r1_e1,3000031,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_audacity_s1_r1_e1,3000032,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_audacity_s2_r1_e1,3000032,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_digi_s1_r1_e1,3000032,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_digi_s2_r1_e1,3000032,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_eeg_s1_r1_e1,3000032,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_eeg_s2_r1_e1,3000032,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_zoom_s1_r1_e1,3000032,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_all_zoom_s2_r1_e1,3000032,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_arrow-alert-v1-2_psychopy_s1_r1_e1,3000032,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000032_arrow-alert-v1-2_psychopy_s2_r1_e1,3000032,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_audacity_s1_r1_e1,3000033,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_audacity_s2_r1_e1,3000033,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_audacity_s3_r1_e1,3000033,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_digi_s1_r1_e1,3000033,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_digi_s2_r1_e1,3000033,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_digi_s3_r1_e1,3000033,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_eeg_s1_r1_e1,3000033,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_eeg_s2_r1_e1,3000033,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_eeg_s3_r1_e1,3000033,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_zoom_s1_r1_e1,3000033,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_zoom_s2_r1_e1,3000033,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_all_zoom_s3_r1_e1,3000033,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_arrow-alert-v1-2_psychopy_s1_r1_e1,3000033,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_arrow-alert-v1-2_psychopy_s2_r1_e1,3000033,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000033_arrow-alert-v1-2_psychopy_s3_r1_e1,3000033,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_audacity_s1_r1_e1,3000034,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_audacity_s2_r1_e1,3000034,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_audacity_s3_r1_e1,3000034,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_digi_s1_r1_e1,3000034,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_digi_s2_r1_e1,3000034,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_digi_s3_r1_e1,3000034,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_eeg_s1_r1_e1,3000034,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_eeg_s2_r1_e1,3000034,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_eeg_s3_r1_e1,3000034,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_zoom_s1_r1_e1,3000034,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_zoom_s2_r1_e1,3000034,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_all_zoom_s3_r1_e1,3000034,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_arrow-alert-v1-2_psychopy_s1_r1_e1,3000034,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_arrow-alert-v1-2_psychopy_s2_r1_e1,3000034,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000034_arrow-alert-v1-2_psychopy_s3_r1_e1,3000034,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_audacity_s1_r1_e1,3000039,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_audacity_s2_r1_e1,3000039,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_audacity_s3_r1_e1,3000039,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_digi_s1_r1_e1,3000039,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_digi_s2_r1_e1,3000039,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_digi_s3_r1_e1,3000039,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_eeg_s1_r1_e1,3000039,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_eeg_s2_r1_e1,3000039,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_eeg_s3_r1_e1,3000039,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_zoom_s1_r1_e1,3000039,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_zoom_s2_r1_e1,3000039,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_all_zoom_s3_r1_e1,3000039,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_arrow-alert-v1-2_psychopy_s1_r1_e1,3000039,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_arrow-alert-v1-2_psychopy_s2_r1_e1,3000039,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000039_arrow-alert-v1-2_psychopy_s3_r1_e1,3000039,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000040_all_audacity_s1_r1_e1,3000040,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000040_all_digi_s1_r1_e1,3000040,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000040_all_eeg_s1_r1_e1,3000040,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000040_all_zoom_s1_r1_e1,3000040,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000040_arrow-alert-v1-2_psychopy_s1_r1_e1,3000040,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_audacity_s1_r1_e1,3000041,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_audacity_s2_r1_e1,3000041,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_audacity_s3_r1_e1,3000041,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_digi_s1_r1_e1,3000041,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_digi_s2_r1_e1,3000041,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_digi_s3_r1_e1,3000041,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_eeg_s1_r1_e1,3000041,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_eeg_s2_r1_e1,3000041,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_eeg_s3_r1_e1,3000041,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_zoom_s1_r1_e1,3000041,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_zoom_s2_r1_e1,3000041,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_all_zoom_s3_r1_e1,3000041,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_arrow-alert-v1-2_psychopy_s1_r1_e1,3000041,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_arrow-alert-v1-2_psychopy_s2_r1_e1,3000041,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000041_arrow-alert-v1-2_psychopy_s3_r1_e1,3000041,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_audacity_s1_r1_e1,3000044,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_audacity_s2_r1_e1,3000044,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_audacity_s3_r1_e1,3000044,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_digi_s1_r1_e1,3000044,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_digi_s2_r1_e1,3000044,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_digi_s3_r1_e1,3000044,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_eeg_s1_r1_e1,3000044,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_eeg_s2_r1_e1,3000044,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_eeg_s3_r1_e1,3000044,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_zoom_s1_r1_e1,3000044,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_zoom_s2_r1_e1,3000044,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_all_zoom_s3_r1_e1,3000044,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_arrow-alert-v1-2_psychopy_s1_r1_e1,3000044,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_arrow-alert-v1-2_psychopy_s2_r1_e1,3000044,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000044_arrow-alert-v1-2_psychopy_s3_r1_e1,3000044,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_audacity_s1_r1_e1,3000045,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_audacity_s2_r1_e1,3000045,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_audacity_s3_r1_e1,3000045,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_digi_s1_r1_e1,3000045,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_digi_s2_r1_e1,3000045,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_digi_s3_r1_e1,3000045,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_eeg_s1_r1_e1,3000045,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_eeg_s2_r1_e1,3000045,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_eeg_s3_r1_e1,3000045,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_zoom_s1_r1_e1,3000045,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_zoom_s2_r1_e1,3000045,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_all_zoom_s3_r1_e1,3000045,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_arrow-alert-v1-2_psychopy_s1_r1_e1,3000045,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_arrow-alert-v1-2_psychopy_s2_r1_e1,3000045,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000045_arrow-alert-v1-2_psychopy_s3_r1_e1,3000045,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_audacity_s1_r1_e1,3000046,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_audacity_s2_r1_e1,3000046,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_audacity_s3_r1_e1,3000046,audacity,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_digi_s1_r1_e1,3000046,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_digi_s2_r1_e1,3000046,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_digi_s3_r1_e1,3000046,digi,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_eeg_s1_r1_e1,3000046,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_eeg_s2_r1_e1,3000046,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_eeg_s3_r1_e1,3000046,eeg,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_zoom_s1_r1_e1,3000046,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_zoom_s2_r1_e1,3000046,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_all_zoom_s3_r1_e1,3000046,zoom,1,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_arrow-alert-v1-2_psychopy_s1_r1_e1,3000046,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_arrow-alert-v1-2_psychopy_s2_r1_e1,3000046,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000046_arrow-alert-v1-2_psychopy_s3_r1_e1,3000046,psychopy,0,s3_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_audacity_s1_r1_e1,3000047,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_audacity_s2_r1_e1,3000047,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_digi_s1_r1_e1,3000047,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_digi_s2_r1_e1,3000047,digi,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_eeg_s1_r1_e1,3000047,eeg,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_eeg_s2_r1_e1,3000047,eeg,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_zoom_s1_r1_e1,3000047,zoom,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_all_zoom_s2_r1_e1,3000047,zoom,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_arrow-alert-v1-2_psychopy_s1_r1_e1,3000047,psychopy,0,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000047_arrow-alert-v1-2_psychopy_s2_r1_e1,3000047,psychopy,0,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000048_all_audacity_s1_r1_e1,3000048,audacity,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000048_all_audacity_s2_r1_e1,3000048,audacity,1,s2_r1,,
2025-07-15_18-14,llaplace,1,sub-3000048_all_digi_s1_r1_e1,3000048,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,1,sub-3000048_all_digi_s2_r1_e1,3000048,digi,1,s2_r1,,
